道路编号	县区	乡	道路等级	速度
11621	科技县	1乡	主干路	58.33471961
11622	科技县	3乡	支路	20.98528761
11623	10县区	2乡	快速路	103.9116881
11624	10县区	2乡	快速路	101.1082414
11625	科技县	2乡	快速路	86.08573009
11626	11县区	3乡	主干路	79.38560877
11627	科技县	3乡	次干路	43.88745438
11628	11县区	2乡	次干路	37.30228931
11629	10县区	4乡	快速路	82.43590648
11630	科技县	3乡	支路	20.24318752
11631	11县区	1乡	次干路	47.08084861
11632	09县区	3乡	快速路	117.5683267
11633	09县区	4乡	次干路	46.79292002
11634	11县区	1乡	次干路	34.18699621
11635	11县区	2乡	次干路	30.93733058
11636	科技县	2乡	次干路	40.01337296
11637	10县区	1乡	支路	29.74506657
11638	科技县	2乡	快速路	82.40748226
11639	11县区	4乡	主干路	65.76066423
11640	10县区	4乡	主干路	65.32869296
11641	科技县	4乡	快速路	82.73774642
11642	11县区	3乡	快速路	87.13182214
11643	10县区	2乡	次干路	39.89489275
11644	10县区	1乡	次干路	38.28969883
11645	科技县	4乡	快速路	96.61612153
11646	科技县	2乡	支路	25.96848379
11647	科技县	4乡	快速路	87.08275521
11648	10县区	4乡	支路	23.10658114
11649	10县区	4乡	次干路	44.72551882
11650	科技县	1乡	主干路	67.89258168
11651	科技县	3乡	次干路	46.0497974
11652	09县区	1乡	快速路	92.23988419
11653	10县区	3乡	主干路	53.55587976
11654	10县区	2乡	支路	26.16244508
11655	09县区	2乡	主干路	74.70174712
11656	11县区	1乡	快速路	111.7879984
11657	09县区	1乡	主干路	63.63392264
11658	科技县	4乡	快速路	84.09564086
11659	11县区	4乡	快速路	80.25104859
11660	09县区	4乡	次干路	48.91724741
11661	科技县	3乡	支路	29.9067957
11662	科技县	3乡	次干路	36.94553384
11663	科技县	2乡	快速路	95.914343
11664	09县区	1乡	次干路	32.96367232
11665	09县区	4乡	次干路	49.45565599
11666	09县区	2乡	主干路	61.23535951
11667	10县区	2乡	次干路	37.71227061
11668	09县区	4乡	主干路	53.42431061
11669	10县区	1乡	支路	21.33817324
11670	10县区	3乡	主干路	71.89458064
11671	10县区	1乡	支路	22.39785555
11672	10县区	4乡	快速路	90.52169649
11673	10县区	3乡	支路	28.69706929
11674	09县区	4乡	支路	25.51884245
11675	09县区	3乡	次干路	45.21319282
11676	11县区	1乡	次干路	36.72298437
11677	11县区	4乡	次干路	35.17776907
11678	11县区	2乡	支路	20.84461007
11679	10县区	1乡	支路	22.45066488
11680	科技县	4乡	快速路	115.3934562
11681	09县区	2乡	支路	20.99591529
11682	科技县	3乡	次干路	35.9466554
11683	科技县	2乡	支路	20.52193434
11684	10县区	4乡	快速路	87.07783102
11685	科技县	2乡	次干路	33.00089524
11686	09县区	3乡	主干路	79.61108095
11687	科技县	2乡	主干路	79.33761489
11688	09县区	3乡	次干路	43.27354088
11689	10县区	1乡	主干路	53.23049641
11690	11县区	1乡	次干路	45.43361213
11691	09县区	4乡	支路	29.41129041
11692	11县区	4乡	快速路	114.0897367
11693	科技县	2乡	次干路	43.23287728
11694	科技县	4乡	主干路	54.42064946
11695	11县区	3乡	支路	28.60545171
11696	10县区	3乡	支路	22.97719473
11697	10县区	4乡	快速路	86.21220524
11698	科技县	2乡	支路	27.34282461
11699	10县区	2乡	快速路	91.03066383
11700	11县区	3乡	主干路	58.98574999
11701	09县区	3乡	次干路	35.42330309
11702	10县区	3乡	次干路	46.81259991
11703	09县区	3乡	支路	25.37534829
11704	09县区	4乡	主干路	79.57308972
11705	10县区	2乡	次干路	46.06524118
11706	09县区	1乡	快速路	85.6479287
11707	10县区	3乡	次干路	31.71575873
11708	09县区	3乡	支路	28.01254346
11709	科技县	2乡	主干路	58.03209517
11710	科技县	1乡	主干路	71.36130702
11711	科技县	1乡	主干路	57.83490176
11712	11县区	2乡	主干路	69.46598284
11713	科技县	2乡	主干路	53.79335559
11714	10县区	1乡	快速路	104.8346918
11715	科技县	3乡	主干路	76.73238358
11716	09县区	1乡	主干路	77.08911432
11717	11县区	1乡	主干路	71.08716533
11718	09县区	3乡	次干路	39.66644639
11719	10县区	1乡	主干路	67.8005825
11720	11县区	2乡	主干路	79.8107501
11721	09县区	4乡	快速路	108.4428715
11722	09县区	4乡	支路	20.09563985
11723	09县区	3乡	主干路	71.58616278
11724	科技县	2乡	主干路	76.55505168
11725	10县区	4乡	主干路	70.49729965
11726	11县区	3乡	支路	20.05919861
11727	09县区	1乡	支路	26.55988779
11728	09县区	2乡	快速路	116.6341869
11729	09县区	4乡	支路	29.62256226
11730	11县区	1乡	快速路	91.15767853
11731	11县区	2乡	支路	23.13899663
11732	11县区	2乡	快速路	99.7645299
11733	09县区	2乡	支路	21.52954267
11734	科技县	2乡	主干路	76.18207857
11735	科技县	1乡	次干路	43.60526155
11736	09县区	3乡	快速路	91.53538219
11737	09县区	4乡	支路	24.58451122
11738	11县区	1乡	快速路	101.421402
11739	科技县	3乡	支路	27.74222765
11740	科技县	1乡	次干路	46.18668252
11741	10县区	3乡	快速路	108.4080587
11742	10县区	3乡	主干路	57.14718762
11743	科技县	1乡	支路	28.16356021
11744	11县区	1乡	次干路	37.04456034
11745	09县区	4乡	次干路	47.61018465
11746	09县区	4乡	次干路	40.66048008
11747	10县区	3乡	次干路	35.87715473
11748	科技县	3乡	次干路	48.28564667
11749	11县区	2乡	主干路	66.86642322
11750	10县区	2乡	支路	29.82741884
11751	11县区	1乡	次干路	45.72166895
11752	11县区	2乡	快速路	105.9987568
11753	11县区	1乡	支路	21.19270196
11754	10县区	4乡	快速路	101.9600603
11755	09县区	2乡	次干路	38.93516706
11756	科技县	3乡	快速路	118.4964618
11757	11县区	3乡	支路	23.71980973
11758	科技县	1乡	快速路	95.19712655
11759	09县区	4乡	次干路	44.07174605
11760	科技县	4乡	次干路	46.15956944
11761	科技县	2乡	次干路	39.73442162
11762	11县区	1乡	快速路	80.63790834
11763	09县区	2乡	次干路	36.62109814
11764	科技县	4乡	主干路	66.24534538
11765	10县区	4乡	主干路	62.81678299
11766	09县区	3乡	主干路	51.15759588
11767	科技县	4乡	次干路	49.64576473
11768	11县区	2乡	支路	21.39688004
11769	09县区	4乡	快速路	87.01800562
11770	10县区	3乡	快速路	112.5641784
11771	10县区	3乡	支路	20.14176137
11772	科技县	2乡	主干路	77.76269791
11773	科技县	1乡	快速路	119.2197791
11774	11县区	3乡	主干路	65.16333528
11775	09县区	1乡	次干路	44.0862874
11776	10县区	1乡	快速路	95.28026035
11777	科技县	1乡	支路	24.05989969
11778	10县区	3乡	支路	23.4950127
11779	10县区	4乡	支路	20.05190043
11780	11县区	4乡	快速路	80.71380137
11781	11县区	3乡	快速路	104.8748743
11782	09县区	2乡	次干路	45.42652005
11783	11县区	3乡	快速路	93.01513636
11784	10县区	1乡	次干路	32.28085316
11785	科技县	4乡	快速路	97.96750802
11786	11县区	4乡	快速路	95.91521479
11787	科技县	3乡	快速路	81.46560224
11788	科技县	4乡	次干路	35.19388888
11789	09县区	4乡	主干路	69.77678425
11790	11县区	2乡	支路	26.03366625
11791	09县区	4乡	主干路	78.78351719
11792	科技县	1乡	次干路	40.61024411
11793	11县区	4乡	主干路	65.1432849
11794	10县区	1乡	支路	27.99077974
11795	11县区	1乡	支路	21.23419691
11796	09县区	1乡	主干路	53.74535636
11797	11县区	1乡	支路	22.58679438
11798	10县区	3乡	次干路	43.4681496
11799	09县区	3乡	快速路	80.64463484
11800	10县区	1乡	次干路	36.03354472
11801	09县区	2乡	次干路	43.79779574
11802	10县区	3乡	支路	28.69873261
11803	11县区	3乡	快速路	100.4547096
11804	科技县	4乡	主干路	64.55729593
11805	10县区	4乡	快速路	116.5353688
11806	11县区	3乡	主干路	68.538825
11807	09县区	4乡	次干路	36.20587348
11808	09县区	4乡	支路	22.07042399
11809	11县区	3乡	次干路	35.75323982
11810	科技县	1乡	快速路	86.20151217
11811	09县区	3乡	支路	22.05974604
11812	11县区	4乡	快速路	80.75481223
11813	科技县	2乡	主干路	75.94844435
11814	11县区	4乡	次干路	41.13912563
11815	11县区	4乡	主干路	79.75659312
11816	09县区	3乡	主干路	59.59801074
11817	11县区	1乡	次干路	34.53431961
11818	科技县	3乡	次干路	39.99534269
11819	科技县	4乡	支路	29.72381541
11820	09县区	2乡	次干路	36.99905349
11821	10县区	1乡	次干路	47.5008006
11822	科技县	4乡	快速路	97.23950309
11823	11县区	3乡	次干路	45.41407778
11824	11县区	3乡	主干路	56.1801914
11825	10县区	3乡	次干路	30.81292308
11826	11县区	2乡	快速路	113.8043233
11827	10县区	4乡	快速路	85.81530417
11828	科技县	3乡	快速路	93.31996448
11829	11县区	4乡	主干路	66.38624743
11830	10县区	2乡	快速路	84.11895809
11831	10县区	2乡	主干路	78.16015035
11832	10县区	2乡	次干路	30.42579826
11833	10县区	4乡	次干路	39.74556155
11834	11县区	3乡	快速路	111.4499892
11835	11县区	3乡	主干路	57.36208583
11836	10县区	1乡	快速路	86.35356202
11837	10县区	4乡	次干路	30.31664025
11838	10县区	3乡	主干路	64.66711931
11839	10县区	2乡	支路	22.82840365
11840	科技县	3乡	次干路	36.56074749
11841	11县区	2乡	主干路	55.88307586
11842	科技县	2乡	快速路	114.9026211
11843	10县区	4乡	次干路	41.74369481
11844	科技县	3乡	次干路	48.93669975
11845	科技县	1乡	支路	24.20560297
11846	09县区	2乡	快速路	96.94127562
11847	10县区	2乡	主干路	51.40186132
11848	11县区	4乡	快速路	116.0564678
11849	10县区	2乡	支路	25.30456427
11850	09县区	3乡	支路	27.2079302
11851	科技县	1乡	次干路	37.88332455
11852	10县区	1乡	支路	26.27578848
11853	11县区	3乡	次干路	40.78949979
11854	10县区	1乡	主干路	60.33454366
11855	09县区	3乡	主干路	75.76331339
11856	11县区	3乡	主干路	74.7170333
11857	09县区	3乡	次干路	44.43167364
11858	10县区	4乡	主干路	70.03638513
11859	11县区	1乡	主干路	69.38415216
11860	09县区	4乡	支路	22.40584939
11861	09县区	3乡	支路	27.79174527
11862	科技县	3乡	支路	20.20482436
11863	科技县	4乡	快速路	84.57456467
11864	10县区	3乡	支路	20.1886263
11865	10县区	2乡	次干路	44.0351356
11866	11县区	2乡	次干路	38.22079227
11867	09县区	4乡	支路	26.02561067
11868	09县区	1乡	支路	23.18560524
11869	10县区	3乡	支路	23.08537226
11870	11县区	2乡	支路	26.043971
11871	11县区	1乡	次干路	40.41683051
11872	科技县	2乡	支路	27.29748938
11873	09县区	3乡	次干路	44.55321586
11874	科技县	3乡	快速路	92.6341876
11875	科技县	3乡	主干路	64.95006146
11876	科技县	1乡	快速路	84.3651144
11877	09县区	3乡	快速路	93.80221297
11878	10县区	1乡	支路	25.28269013
11879	09县区	1乡	主干路	53.58806041
11880	11县区	4乡	支路	29.15893294
11881	科技县	2乡	主干路	66.72082307
11882	11县区	3乡	快速路	107.7621861
11883	10县区	4乡	支路	22.09343003
11884	09县区	4乡	主干路	67.88470662
11885	10县区	4乡	主干路	72.28025333
11886	科技县	1乡	快速路	119.6868666
11887	09县区	1乡	快速路	101.8328236
11888	科技县	1乡	主干路	61.38708691
11889	11县区	2乡	快速路	80.12451003
11890	科技县	2乡	主干路	61.69677366
11891	11县区	1乡	支路	28.86229569
11892	科技县	3乡	主干路	74.99130338
11893	11县区	3乡	支路	29.36718251
11894	09县区	4乡	次干路	35.30722772
11895	科技县	1乡	主干路	64.34403369
11896	11县区	2乡	主干路	65.6269349
11897	11县区	2乡	主干路	50.81553513
11898	科技县	3乡	主干路	53.07163653
11899	10县区	3乡	次干路	34.75937773
11900	09县区	2乡	主干路	74.03224822
11901	09县区	4乡	快速路	104.5861607
11902	10县区	3乡	快速路	114.4922765
11903	科技县	2乡	次干路	46.34667853
11904	09县区	1乡	快速路	85.52222124
11905	11县区	1乡	主干路	62.85516285
11906	10县区	1乡	快速路	117.2071349
11907	科技县	2乡	快速路	95.51770444
11908	09县区	3乡	支路	21.61128519
11909	科技县	4乡	快速路	95.88924597
11910	11县区	1乡	主干路	62.35781565
11911	科技县	1乡	主干路	77.89320554
11912	09县区	3乡	支路	22.87533157
11913	10县区	3乡	支路	25.98739353
11914	11县区	1乡	主干路	69.26439658
11915	科技县	2乡	主干路	70.46258747
11916	10县区	1乡	支路	21.03594381
11917	09县区	2乡	主干路	57.48093984
11918	11县区	2乡	主干路	70.5022911
11919	09县区	3乡	快速路	96.32741223
11920	11县区	4乡	次干路	45.1800292
11921	科技县	1乡	主干路	75.38596867
11922	科技县	4乡	次干路	46.47166771
11923	科技县	2乡	次干路	46.54494665
11924	10县区	2乡	次干路	35.20047537
11925	11县区	1乡	快速路	101.3012033
11926	11县区	1乡	快速路	97.60061168
11927	11县区	2乡	次干路	37.00426636
11928	09县区	1乡	次干路	39.40281389
11929	09县区	2乡	支路	25.48704285
11930	11县区	2乡	次干路	48.04797524
11931	09县区	3乡	主干路	70.43419372
11932	09县区	1乡	支路	25.49031884
11933	科技县	2乡	次干路	37.11034215
11934	09县区	3乡	次干路	32.56595447
11935	09县区	2乡	快速路	116.8855153
11936	11县区	2乡	支路	25.80809754
11937	科技县	2乡	支路	22.98756944
11938	10县区	3乡	主干路	75.25462926
11939	科技县	3乡	快速路	94.08070259
11940	科技县	3乡	快速路	91.68138161
11941	09县区	4乡	次干路	46.42592866
11942	10县区	2乡	次干路	36.7819669
11943	10县区	3乡	支路	28.65282502
11944	科技县	2乡	支路	23.36857617
11945	10县区	1乡	快速路	107.1448298
11946	科技县	1乡	支路	20.58215457
11947	10县区	2乡	主干路	79.2002745
11948	10县区	2乡	快速路	118.3090446
11949	11县区	2乡	快速路	116.8888252
11950	科技县	2乡	支路	22.32240449
11951	11县区	4乡	支路	20.99608266
11952	科技县	4乡	快速路	84.08804122
11953	09县区	4乡	支路	27.97905252
11954	09县区	4乡	主干路	59.08369584
11955	科技县	1乡	主干路	50.53807712
11956	科技县	2乡	次干路	34.1114303
11957	09县区	1乡	主干路	60.80117397
11958	09县区	1乡	次干路	43.85653686
11959	09县区	4乡	次干路	34.60679741
11960	科技县	2乡	次干路	32.67206716
11961	11县区	3乡	快速路	105.2731393
11962	09县区	1乡	支路	24.67087828
11963	11县区	1乡	支路	28.47289912
11964	09县区	1乡	主干路	56.87063798
11965	09县区	3乡	主干路	66.96342601
11966	科技县	4乡	次干路	37.61165188
11967	科技县	4乡	支路	23.75046307
11968	11县区	3乡	支路	22.63115623
11969	科技县	3乡	快速路	99.19483512
11970	科技县	4乡	快速路	114.8666862
11971	科技县	2乡	支路	24.12994305
11972	11县区	4乡	主干路	61.68015714
11973	11县区	3乡	快速路	97.31336185
11974	10县区	2乡	支路	24.2636113
11975	11县区	4乡	支路	24.84116774
11976	11县区	2乡	支路	26.31983064
11977	10县区	1乡	支路	28.08684259
11978	09县区	3乡	快速路	80.34530786
11979	10县区	4乡	主干路	72.53708243
11980	10县区	4乡	次干路	36.8767171
11981	科技县	2乡	快速路	80.55449332
11982	09县区	1乡	快速路	91.47753653
11983	09县区	2乡	支路	24.69103432
11984	09县区	3乡	快速路	93.80525163
11985	科技县	4乡	快速路	84.01205206
11986	10县区	2乡	支路	20.20542292
11987	10县区	1乡	支路	27.40963728
11988	11县区	1乡	快速路	119.7142641
11989	11县区	3乡	快速路	107.9966538
11990	科技县	2乡	次干路	35.93469264
11991	09县区	4乡	主干路	71.70894707
11992	科技县	3乡	支路	20.58035491
11993	10县区	4乡	支路	25.87844017
11994	科技县	2乡	次干路	37.33816163
11995	科技县	4乡	支路	24.89840433
11996	11县区	3乡	支路	28.75164267
11997	科技县	3乡	次干路	39.89374106
11998	10县区	2乡	支路	28.91574003
11999	科技县	3乡	快速路	99.9678402
12000	11县区	4乡	主干路	70.49343093
12001	09县区	3乡	支路	24.26490301
12002	09县区	1乡	支路	27.7832342
12003	10县区	2乡	主干路	65.63061742
12004	11县区	2乡	快速路	112.5003373
12005	科技县	1乡	快速路	112.5456018
12006	科技县	1乡	快速路	113.2703869
12007	10县区	1乡	主干路	56.79409589
12008	09县区	4乡	快速路	95.65539015
12009	科技县	4乡	主干路	70.75957185
12010	09县区	2乡	支路	27.03952012
12011	科技县	2乡	主干路	75.0149094
12012	10县区	2乡	主干路	71.94052254
12013	11县区	4乡	主干路	53.0875923
12014	科技县	1乡	主干路	72.47174672
12015	科技县	3乡	次干路	39.19236129
12016	10县区	3乡	主干路	52.53474767
12017	10县区	1乡	主干路	74.30083271
12018	10县区	1乡	次干路	31.64671779
12019	09县区	4乡	快速路	105.6464853
12020	科技县	1乡	快速路	101.9630229
12021	11县区	2乡	快速路	85.36126951
12022	10县区	3乡	主干路	73.38467103
12023	科技县	3乡	次干路	37.65249617
12024	11县区	2乡	次干路	31.90875427
12025	10县区	4乡	次干路	45.26888885
12026	科技县	4乡	支路	20.25735425
12027	11县区	4乡	快速路	97.8419545
12028	10县区	4乡	主干路	52.13530633
12029	科技县	1乡	快速路	83.30433794
12030	科技县	3乡	快速路	118.5166395
12031	科技县	4乡	主干路	57.93036067
12032	科技县	1乡	主干路	50.68521047
12033	11县区	1乡	次干路	43.27534359
