道路编号	县区	乡	道路等级	速度
13309	11县区	3乡	主干路	62.88225059
13310	09县区	3乡	次干路	36.37435733
13311	科技县	2乡	主干路	60.42077189
13312	09县区	4乡	快速路	103.3323007
13313	科技县	2乡	快速路	86.70341183
13314	09县区	2乡	支路	22.45256699
13315	09县区	4乡	主干路	57.64698518
13316	10县区	4乡	次干路	45.42170718
13317	11县区	2乡	次干路	46.69882513
13318	11县区	3乡	次干路	40.21061679
13319	科技县	1乡	支路	22.9170004
13320	10县区	2乡	支路	28.24617639
13321	11县区	2乡	快速路	86.59351859
13322	10县区	3乡	支路	29.41594298
13323	科技县	4乡	主干路	60.65452484
13324	11县区	4乡	快速路	86.47988294
13325	科技县	4乡	支路	20.11454603
13326	科技县	4乡	支路	26.26560173
13327	11县区	3乡	支路	29.18074735
13328	11县区	3乡	支路	21.92025389
13329	科技县	1乡	快速路	93.88877579
13330	10县区	1乡	主干路	73.23793193
13331	10县区	4乡	支路	21.41008296
13332	科技县	1乡	快速路	113.7657171
13333	10县区	3乡	快速路	84.29248068
13334	科技县	4乡	次干路	39.72842495
13335	10县区	1乡	主干路	69.40944361
13336	11县区	3乡	次干路	46.99894657
13337	科技县	2乡	快速路	100.9070465
13338	09县区	1乡	支路	26.38450378
13339	10县区	1乡	次干路	45.16424694
13340	10县区	2乡	主干路	75.4898044
13341	09县区	1乡	快速路	102.3385981
13342	10县区	2乡	支路	25.93142336
13343	科技县	1乡	次干路	39.64344613
13344	科技县	2乡	次干路	39.24865264
13345	09县区	4乡	主干路	69.51150366
13346	11县区	3乡	次干路	42.94967634
13347	09县区	2乡	主干路	69.75477296
13348	11县区	3乡	次干路	45.70398249
13349	11县区	1乡	次干路	44.90698464
13350	11县区	4乡	快速路	113.3635782
13351	科技县	4乡	次干路	31.99761877
13352	11县区	2乡	主干路	64.75039633
13353	11县区	4乡	主干路	69.70919052
13354	11县区	1乡	快速路	110.342454
13355	09县区	4乡	快速路	117.4965393
13356	10县区	2乡	快速路	84.47727369
13357	科技县	4乡	主干路	69.56561881
13358	10县区	1乡	支路	26.89508087
13359	09县区	3乡	支路	21.41289052
13360	09县区	3乡	快速路	99.75634286
13361	10县区	4乡	主干路	52.24234089
13362	10县区	3乡	次干路	48.93948896
13363	09县区	3乡	快速路	84.4129419
13364	09县区	3乡	快速路	108.0512895
13365	10县区	3乡	主干路	75.23519397
13366	11县区	3乡	次干路	44.37992332
13367	科技县	2乡	主干路	55.20187596
13368	11县区	3乡	快速路	98.73534086
13369	科技县	2乡	次干路	49.71794978
13370	11县区	3乡	次干路	46.54742791
13371	10县区	3乡	次干路	47.79487199
13372	11县区	3乡	支路	23.54394205
13373	11县区	3乡	主干路	77.80174826
13374	10县区	2乡	快速路	84.08168881
13375	10县区	3乡	主干路	52.73312288
13376	09县区	1乡	主干路	53.03836837
13377	科技县	2乡	支路	20.38899818
13378	11县区	1乡	支路	21.03945263
13379	11县区	1乡	次干路	35.33455262
13380	11县区	4乡	支路	25.39418229
13381	11县区	3乡	支路	21.2721925
13382	11县区	4乡	主干路	58.43534772
13383	10县区	4乡	支路	29.00868057
13384	科技县	3乡	主干路	54.54211975
13385	09县区	4乡	次干路	42.6785544
13386	科技县	4乡	快速路	114.4997568
13387	11县区	4乡	快速路	100.0427022
13388	科技县	3乡	快速路	91.35149293
13389	11县区	2乡	支路	24.40234143
13390	科技县	1乡	主干路	60.887521
13391	10县区	3乡	支路	22.77183146
13392	科技县	3乡	支路	22.66610095
13393	11县区	4乡	快速路	89.71657354
13394	10县区	4乡	主干路	72.9890075
13395	11县区	3乡	支路	24.17021206
13396	科技县	4乡	主干路	76.64413714
13397	10县区	2乡	次干路	31.08511257
13398	科技县	1乡	主干路	71.53661324
13399	科技县	3乡	支路	21.30258035
13400	10县区	3乡	次干路	44.44548261
13401	09县区	4乡	次干路	42.42853987
13402	科技县	3乡	次干路	48.33934763
13403	11县区	4乡	支路	24.25206541
13404	科技县	2乡	快速路	91.29715589
13405	09县区	4乡	支路	23.93503113
13406	科技县	2乡	支路	25.61939346
13407	11县区	2乡	主干路	62.57368259
13408	11县区	4乡	支路	23.10896486
13409	10县区	2乡	支路	29.70336544
13410	科技县	3乡	主干路	51.54894806
13411	11县区	4乡	次干路	39.81735139
13412	科技县	3乡	支路	22.39679682
13413	科技县	1乡	支路	29.29032318
13414	10县区	4乡	主干路	71.42751408
13415	10县区	3乡	支路	23.7806522
13416	09县区	1乡	次干路	39.18966478
13417	09县区	3乡	次干路	36.44686804
13418	11县区	2乡	支路	29.3723069
13419	11县区	4乡	主干路	79.76316165
13420	11县区	2乡	支路	29.19676589
13421	11县区	3乡	支路	27.35013109
13422	10县区	2乡	快速路	82.38192618
13423	科技县	3乡	次干路	41.67993842
13424	11县区	1乡	主干路	65.5641479
13425	09县区	4乡	支路	27.03005826
13426	科技县	4乡	支路	22.08976663
13427	11县区	4乡	次干路	40.34206012
13428	10县区	3乡	主干路	67.16721739
13429	11县区	4乡	次干路	32.53740727
13430	11县区	4乡	主干路	79.91651151
13431	11县区	4乡	主干路	63.04029518
13432	10县区	4乡	主干路	63.04885756
13433	10县区	3乡	快速路	92.00028282
13434	科技县	4乡	次干路	42.96701583
13435	10县区	2乡	主干路	68.88331574
13436	09县区	3乡	次干路	46.48638603
13437	10县区	4乡	支路	24.72094708
13438	09县区	4乡	主干路	62.64286815
13439	科技县	1乡	快速路	108.3487512
13440	科技县	1乡	次干路	46.69306825
13441	11县区	1乡	次干路	31.1798444
13442	科技县	3乡	主干路	69.64869922
13443	科技县	1乡	支路	26.60674632
13444	10县区	2乡	主干路	79.90800722
13445	11县区	2乡	主干路	76.25792552
13446	11县区	4乡	快速路	81.92645083
13447	11县区	2乡	快速路	82.44025259
13448	11县区	1乡	次干路	45.6812741
13449	科技县	3乡	支路	26.59416878
13450	科技县	2乡	主干路	54.93290807
13451	科技县	2乡	支路	29.35622613
13452	09县区	1乡	主干路	78.71871233
13453	11县区	3乡	支路	21.27643242
13454	科技县	2乡	支路	29.95564451
13455	10县区	3乡	快速路	109.1192368
13456	09县区	3乡	快速路	104.6267666
13457	09县区	4乡	主干路	66.58839961
13458	10县区	2乡	主干路	58.13797135
13459	09县区	1乡	次干路	36.09532993
13460	科技县	3乡	主干路	60.02659829
13461	10县区	4乡	支路	20.41463309
13462	11县区	1乡	主干路	56.94615536
13463	科技县	3乡	主干路	51.88904037
13464	10县区	1乡	次干路	47.08004179
13465	09县区	1乡	主干路	63.84843368
13466	11县区	1乡	主干路	77.30130541
13467	10县区	1乡	主干路	78.81584794
13468	10县区	1乡	支路	20.4167507
13469	11县区	3乡	快速路	113.3275796
13470	11县区	3乡	主干路	68.1085507
13471	科技县	1乡	次干路	31.70050837
13472	科技县	3乡	支路	21.01117043
13473	10县区	2乡	支路	26.15763662
13474	09县区	2乡	主干路	51.31622176
13475	09县区	3乡	快速路	117.9784158
13476	10县区	1乡	支路	29.25695957
13477	11县区	1乡	主干路	55.38111416
13478	09县区	1乡	次干路	36.49750101
13479	10县区	4乡	快速路	107.7813686
13480	科技县	4乡	支路	23.18850577
13481	科技县	1乡	支路	28.85908651
13482	09县区	3乡	主干路	78.3907917
13483	10县区	4乡	支路	26.68733227
13484	10县区	1乡	主干路	79.6695366
13485	科技县	1乡	主干路	55.04699527
13486	09县区	4乡	快速路	89.48575625
13487	科技县	2乡	主干路	76.23719179
13488	科技县	2乡	快速路	86.41662059
13489	11县区	2乡	主干路	54.65634919
13490	10县区	1乡	次干路	47.17676067
13491	10县区	2乡	次干路	38.38659756
13492	09县区	2乡	支路	27.21616474
13493	10县区	3乡	次干路	33.03175439
13494	10县区	1乡	次干路	35.16491271
13495	10县区	3乡	支路	27.37366366
13496	10县区	1乡	支路	21.79076352
13497	11县区	2乡	支路	28.76640763
13498	11县区	4乡	快速路	110.7846469
13499	10县区	1乡	支路	26.46441853
13500	10县区	1乡	快速路	89.62657262
13501	11县区	1乡	次干路	34.35305959
13502	11县区	2乡	主干路	67.0161226
13503	11县区	2乡	快速路	110.216513
13504	科技县	4乡	支路	29.69972819
13505	11县区	4乡	支路	29.31080943
13506	09县区	4乡	次干路	38.91970918
13507	科技县	3乡	次干路	39.81554137
13508	09县区	2乡	次干路	30.846718
13509	11县区	4乡	主干路	60.95687179
13510	09县区	4乡	快速路	102.6702521
13511	09县区	1乡	支路	25.57980776
13512	10县区	3乡	主干路	50.88830134
13513	10县区	3乡	主干路	63.82323853
13514	10县区	3乡	次干路	36.39591785
13515	09县区	1乡	支路	27.43820731
13516	09县区	3乡	主干路	53.40935525
13517	09县区	1乡	次干路	39.66414464
13518	10县区	2乡	次干路	48.31739918
13519	10县区	4乡	支路	20.23600816
13520	09县区	4乡	主干路	66.53029243
13521	10县区	1乡	支路	27.51524407
13522	科技县	4乡	主干路	76.67416175
13523	11县区	3乡	快速路	111.0493596
13524	科技县	4乡	支路	20.21985027
13525	11县区	1乡	快速路	90.42716994
13526	10县区	2乡	支路	26.25649273
13527	09县区	2乡	快速路	91.62562426
13528	10县区	4乡	支路	21.14395658
13529	科技县	3乡	次干路	44.54070359
13530	11县区	3乡	支路	25.07428587
13531	科技县	3乡	次干路	40.43667812
13532	10县区	4乡	次干路	48.40186864
13533	09县区	3乡	快速路	104.4910316
13534	10县区	3乡	主干路	65.64768753
13535	10县区	3乡	快速路	108.3055836
13536	科技县	4乡	次干路	47.60567666
13537	10县区	3乡	快速路	89.66123697
13538	10县区	3乡	支路	23.41470703
13539	11县区	1乡	主干路	62.3371572
13540	10县区	4乡	次干路	43.35163852
13541	09县区	2乡	支路	29.20018829
13542	科技县	4乡	快速路	84.44151346
13543	11县区	4乡	支路	26.73180978
13544	10县区	4乡	快速路	107.527507
13545	科技县	3乡	次干路	38.99769908
13546	11县区	1乡	主干路	53.99948832
13547	10县区	3乡	支路	20.56153941
13548	10县区	4乡	主干路	57.74015376
13549	09县区	3乡	支路	26.01901139
13550	科技县	1乡	快速路	110.8000148
13551	09县区	4乡	次干路	45.32542097
13552	11县区	3乡	次干路	34.76431641
13553	科技县	1乡	支路	21.74862023
13554	11县区	3乡	次干路	38.84218317
13555	11县区	4乡	快速路	84.26849035
13556	10县区	2乡	快速路	84.7728787
13557	11县区	2乡	快速路	85.93706472
13558	科技县	1乡	支路	27.3954863
13559	09县区	2乡	主干路	78.76296593
13560	11县区	2乡	主干路	53.13378985
13561	科技县	4乡	支路	26.19059528
13562	10县区	2乡	次干路	43.40005847
13563	10县区	4乡	快速路	99.07765598
13564	10县区	1乡	支路	23.98378254
13565	09县区	2乡	次干路	37.46535415
13566	09县区	1乡	次干路	39.47267829
13567	科技县	4乡	支路	27.1463078
13568	09县区	2乡	快速路	81.88763917
13569	09县区	3乡	支路	22.05919613
13570	11县区	2乡	次干路	37.15063244
13571	10县区	2乡	快速路	116.0905296
13572	科技县	4乡	次干路	37.76746957
13573	科技县	1乡	支路	29.7687646
13574	10县区	3乡	支路	25.47427892
13575	09县区	2乡	快速路	90.16459071
13576	11县区	1乡	支路	24.43078492
13577	10县区	1乡	快速路	118.0678567
13578	10县区	2乡	快速路	84.30141319
13579	09县区	4乡	支路	29.79331946
13580	11县区	2乡	次干路	35.29620361
13581	科技县	3乡	次干路	39.79561685
13582	11县区	1乡	支路	27.60966629
13583	科技县	2乡	支路	25.17986545
13584	科技县	4乡	支路	25.57084166
13585	10县区	4乡	快速路	110.8719689
13586	09县区	4乡	次干路	42.44525716
13587	10县区	3乡	支路	28.490088
13588	11县区	4乡	次干路	33.69040093
13589	10县区	4乡	次干路	31.46765995
13590	科技县	1乡	快速路	95.84272954
13591	10县区	1乡	支路	27.31193101
13592	09县区	4乡	快速路	106.4636375
13593	09县区	4乡	快速路	112.7307504
13594	10县区	1乡	支路	23.52912997
13595	科技县	1乡	次干路	37.23709193
13596	11县区	1乡	次干路	46.82512769
13597	10县区	2乡	支路	26.36206693
13598	09县区	2乡	主干路	78.98849656
13599	09县区	4乡	次干路	40.73313631
13600	11县区	2乡	主干路	69.26343191
13601	11县区	3乡	支路	20.5720214
13602	科技县	4乡	主干路	58.44012536
13603	09县区	1乡	支路	26.81818524
13604	11县区	3乡	快速路	98.33866562
13605	11县区	3乡	主干路	79.05348639
13606	09县区	2乡	快速路	104.9064018
13607	09县区	4乡	次干路	32.40996156
13608	科技县	3乡	次干路	46.88404472
13609	10县区	2乡	支路	28.37347317
13610	11县区	1乡	支路	24.88904717
13611	11县区	1乡	快速路	99.39901476
13612	09县区	4乡	快速路	103.1084975
13613	科技县	4乡	快速路	116.2607122
13614	11县区	1乡	快速路	110.6997717
13615	10县区	3乡	次干路	36.22470736
13616	10县区	4乡	次干路	36.2442506
13617	09县区	2乡	次干路	38.4332365
13618	09县区	4乡	快速路	96.05722429
13619	09县区	3乡	支路	24.71230196
13620	09县区	4乡	主干路	72.0546923
13621	11县区	3乡	次干路	34.97130194
13622	10县区	2乡	次干路	40.2110979
13623	09县区	1乡	主干路	77.35658407
13624	11县区	3乡	快速路	83.28483438
13625	11县区	4乡	快速路	86.95892951
13626	11县区	2乡	快速路	106.2871511
13627	09县区	3乡	支路	22.73309477
13628	09县区	2乡	主干路	51.39040334
13629	09县区	1乡	快速路	112.7323428
13630	科技县	2乡	主干路	57.32522041
13631	11县区	2乡	支路	26.42192124
13632	09县区	3乡	主干路	67.18124752
13633	10县区	1乡	支路	20.02365509
13634	09县区	1乡	次干路	37.64618164
13635	09县区	4乡	次干路	45.46356869
13636	10县区	4乡	支路	20.07059844
13637	09县区	4乡	次干路	33.42272641
13638	科技县	4乡	快速路	93.07703048
13639	科技县	2乡	支路	20.6240025
13640	11县区	3乡	次干路	42.41043179
13641	10县区	3乡	支路	23.07736536
13642	10县区	4乡	快速路	114.5316196
13643	11县区	1乡	主干路	77.73193252
13644	11县区	2乡	快速路	114.1651973
13645	科技县	1乡	快速路	82.80217945
13646	09县区	1乡	主干路	54.35547617
13647	10县区	2乡	快速路	83.23169266
13648	09县区	1乡	支路	27.98489735
13649	11县区	2乡	快速路	85.52691406
13650	10县区	4乡	支路	22.25718273
13651	09县区	2乡	支路	28.70166124
13652	科技县	3乡	次干路	49.69876338
13653	科技县	2乡	支路	28.43624211
13654	10县区	4乡	次干路	40.13327637
13655	科技县	3乡	快速路	89.22948844
13656	10县区	3乡	支路	23.37722293
13657	10县区	3乡	次干路	32.70682643
13658	09县区	4乡	次干路	40.48650403
13659	科技县	1乡	主干路	72.3832644
13660	11县区	3乡	快速路	108.6806362
13661	10县区	4乡	快速路	97.58042605
13662	科技县	3乡	主干路	79.62147441
13663	09县区	1乡	次干路	37.62831211
13664	09县区	4乡	主干路	58.56960781
13665	10县区	1乡	主干路	54.96789043
13666	10县区	4乡	快速路	83.41524258
13667	09县区	1乡	快速路	91.84972173
13668	科技县	1乡	次干路	34.03560259
13669	09县区	3乡	快速路	87.04153689
13670	09县区	3乡	主干路	55.07060743
13671	09县区	3乡	次干路	40.25595142
13672	11县区	4乡	主干路	67.41962356
13673	10县区	3乡	快速路	97.97602558
13674	10县区	1乡	主干路	50.7167696
13675	11县区	4乡	主干路	69.68433158
13676	11县区	2乡	主干路	51.63971039
13677	11县区	2乡	支路	24.75278151
13678	11县区	2乡	支路	27.00867941
13679	09县区	1乡	快速路	86.88125237
13680	10县区	3乡	次干路	49.47769435
13681	09县区	3乡	支路	23.28221087
13682	10县区	1乡	快速路	104.892474
13683	科技县	3乡	主干路	76.80356498
13684	科技县	1乡	支路	21.49017633
13685	科技县	4乡	主干路	64.2482174
13686	09县区	3乡	快速路	89.99781068
13687	09县区	2乡	快速路	81.32228861
13688	10县区	2乡	次干路	32.64177516
13689	09县区	1乡	次干路	43.23462951
13690	10县区	3乡	次干路	30.37193026
13691	11县区	2乡	主干路	66.58274616
13692	10县区	3乡	支路	22.29399925
13693	09县区	1乡	次干路	40.58235308
13694	11县区	2乡	主干路	61.87348712
13695	11县区	2乡	主干路	52.06272699
13696	10县区	2乡	快速路	92.65827608
13697	科技县	3乡	次干路	45.88000742
13698	科技县	4乡	支路	29.16119189
13699	09县区	3乡	次干路	38.32318868
13700	10县区	4乡	次干路	46.49954542
13701	科技县	4乡	支路	27.07500957
13702	09县区	4乡	快速路	81.46832879
13703	09县区	2乡	主干路	62.86293525
13704	科技县	4乡	支路	28.50713141
13705	11县区	2乡	主干路	68.18167162
13706	科技县	2乡	支路	22.77012919
13707	09县区	1乡	快速路	92.42757184
13708	09县区	4乡	主干路	64.55704602
13709	10县区	4乡	主干路	74.88625022
13710	10县区	4乡	快速路	83.15389302
13711	11县区	4乡	次干路	41.38145297
13712	09县区	4乡	支路	21.23493736
13713	科技县	4乡	主干路	79.76014253
13714	科技县	3乡	快速路	89.3463989
13715	11县区	3乡	主干路	71.17632546
13716	09县区	4乡	支路	22.12626333
13717	09县区	4乡	支路	25.20283314
13718	09县区	3乡	支路	25.42559492
13719	09县区	4乡	次干路	48.17446494
13720	科技县	3乡	支路	24.161305
13721	10县区	3乡	快速路	80.62839698
13722	09县区	1乡	快速路	108.5510369
13723	10县区	4乡	快速路	100.3270753
